Date,Track,Race Name,Race,Market,Selection_ID,TAB_Number,Runner_Name,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value,,,
2/01/2024,Terang,R5 2180m Pace M,5,223077506,40939182,1,EYECON,15.84,,,,,,,,
2/01/2024,Terang,R5 2180m Pace M,5,223077506,53449322,2,MIKISPUR,7.98,0,12.5,1,2.62,0.045313283,,,
2/01/2024,Terang,R5 2180m Pace M,5,223077506,59957900,4,KEAYANG LADYBUG,5.28,0,5.16,0,1.74,-0.00440451,,,
2/01/2024,Terang,R5 2180m Pace M,5,223077506,64368305,8,GOODTIME ROY,6.45,0,40,0,7.06,0.13003876,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,10911202,4,IM WESLEY,26.26,0,190,0,13.5,0.032817573,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,25463717,10,GOTTAHAVEAHOBBIE,13.18,0,462.42,0,18.9,0.073709998,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,37425479,3,CLASSACT,7.54,0,160,0,11.5,0.126375995,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,41740281,5,FLASH JIMMY,9.06,0,3.5,0,1.52,-0.17533901,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,51479165,1,NAKULA,5.52,1,1.99,1,1.22,-0.321353143,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,53498687,7,TREACHEROUS REIGN,13.96,0,426.8,0,24,0.06929022,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,54110343,2,KEAYANG MOROCCAN,5.65,0,13.87,0,2.36,0.104893097,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,61861776,9,KEAYANG CEDRIC,6.35,0,23,1,3.2,0.114002054,,,
2/01/2024,Terang,R6 1680m Pace M,6,223077508,62137058,8,JILLIBY JAY SEA,17.89,0,11.56,1,1.91,-0.030608041,,,
2/01/2024,Terang,R8 2180m Trot M,8,223077512,1075145,4,SCAR,9.04,0,5.61,0,1.46,-0.06763365,,,
2/01/2024,Terang,R8 2180m Trot M,8,223077512,41911131,5,FREMARKSTILLY,5.02,,,,,,,,
2/01/2024,Terang,R8 2180m Trot M,8,223077512,42098991,2,BROWN EYED KATE,11.11,1,35.82,1,4.97,0.062091636,,,
2/01/2024,Terang,R8 2180m Trot M,8,223077512,51221509,6,JILLIBY JETPACK,2.1,0,1.41,0,1.1,-0.233029382,,,
2/01/2024,Terang,R8 2180m Trot M,8,223077512,51479123,1,WISTFUL LADY,14.09,0,95,1,9.2,0.060446005,,,
2/01/2024,Terang,R8 2180m Trot M,8,223077512,64368306,3,MATTYO,18.73,0,62.81,0,10.5,0.037469251,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,2266289,4,MIDNIGHT DANCER,4.17,0,2.82,1,1.31,-0.114801776,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,2266289,4,MIDNIGHT DANCER,4.17,0,2.82,0,,-0.114801776,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,13321637,3,GUYS BETTOR BET,6.06,0,15.44,0,2.86,0.100249662,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,13321637,3,GUYS BETTOR BET,6.06,0,15.44,0,,0.100249662,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,17886428,1,HILLDALE SUNRISE,17.2,0,157.17,0,17.5,0.051776998,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,17886428,1,HILLDALE SUNRISE,17.2,0,157.17,0,,0.051776998,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,19976471,6,COVEFFE HUSTLER,14.68,0,52.86,0,7.8,0.049201995,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,19976471,6,COVEFFE HUSTLER,14.68,0,52.86,0,,0.049201995,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,37081765,5,REMAIN ANONAMISS,15.35,0,19.04,0,3.42,0.012625571,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,37081765,5,REMAIN ANONAMISS,15.35,0,19.04,0,,0.012625571,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,43567963,2,GOODTIME STRYKER,13.3,0,56.77,0,6.4,0.057573032,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,43567963,2,GOODTIME STRYKER,13.3,0,56.77,0,,0.057573032,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,46521044,7,BEACH HEAVEN,6.49,0,10,0,,0.054083205,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,46521044,7,BEACH HEAVEN,6.49,0,10,1,2.54,0.054083205,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,62869578,8,THE NOTORIOUS R B G,5.74,1,2.32,0,,-0.256818455,,,
2/01/2024,Terang,R7 2180m Pace M,7,223129164,62869578,8,THE NOTORIOUS R B G,5.74,1,2.32,1,1.22,-0.256818455,,,
2/01/2024,Young,R1 2100m Pace M,1,223079849,2326614,4,LA BOMBA,11.07,0,20.55,0,,0.041672436,,,
2/01/2024,Young,R1 2100m Pace M,1,223079849,10603044,8,MAJOR JAMANE,8.5,0,9.09,0,,0.007636058,,,
2/01/2024,Young,R1 2100m Pace M,1,223079849,12287511,2,FAMILY TREE,8.3,0,16.63,0,,0.060349637,,,
2/01/2024,Young,R1 2100m Pace M,1,223079849,27639044,5,GREY STONEBRIDGE,14.08,0,44.38,0,,0.048490055,,,
2/01/2024,Young,R1 2100m Pace M,1,223079849,28286352,9,ACHERON,4.96,0,1.9,1,,-0.324702886,,,
2/01/2024,Young,R1 2100m Pace M,1,223079849,38706964,6,THATS THE ATTITUDE,3.48,1,3.59,1,,0.00880479,,,
2/01/2024,Young,R1 2100m Pace M,1,223079849,42036001,1,DOUBLE MACH,8.99,0,74.59,0,,0.097828082,,,
2/01/2024,Young,R2 2100m Pace M,2,223079851,5722026,2,FULL OF WISDOM,5.21,0,10.5,0,,0.096700484,,,
2/01/2024,Young,R2 2100m Pace M,2,223079851,7619802,7,HES A TERROR,4.49,0,3.76,0,,-0.043240298,,,
2/01/2024,Young,R2 2100m Pace M,2,223079851,16504516,8,ZOES REGAL,44.38,0,218.3,0,,0.01795182,,,
2/01/2024,Young,R2 2100m Pace M,2,223079851,18428082,1,WAR CLUB,6.47,0,4.7,0,,-0.058206452,,,
2/01/2024,Young,R2 2100m Pace M,2,223079851,41420167,4,ANYONEWILLDO,6.55,0,9.41,0,,0.04640183,,,
2/01/2024,Young,R2 2100m Pace M,2,223079851,44416709,5,HEZ ON THE BUZZER,7.99,0,6.6,1,,-0.026358706,,,
2/01/2024,Young,R2 2100m Pace M,2,223079851,56576310,6,THE EX HORSEIST,7.64,1,8,1,,0.005890052,,,
2/01/2024,Young,R3 2100m Pace M,3,223079853,7382322,8,FLY LIKE AN ANGEL,9.12,0,3.2,0,,-0.202850877,,,
2/01/2024,Young,R3 2100m Pace M,3,223079853,10569220,6,REDBANK HARRY,12.14,0,13.55,1,,0.008571585,,,
2/01/2024,Young,R3 2100m Pace M,3,223079853,25372048,2,NAPOLI NIGHTS,6.06,1,5.3,1,,-0.023662744,,,
2/01/2024,Young,R3 2100m Pace M,3,223079853,28262025,3,JACKS LAST HOO RAA,5.02,0,4.66,0,,-0.015389087,,,
2/01/2024,Young,R3 2100m Pace M,3,223079853,37019476,5,MOST CERTAIN MICKY,24.8,0,365.97,0,,0.037590116,,,
2/01/2024,Young,R3 2100m Pace M,3,223079853,38353769,1,BRETTS HOPE,8.96,0,27.37,0,,0.075070789,,,
2/01/2024,Young,R3 2100m Pace M,3,223079853,43549402,4,BETTORBEWRIGHT,5.31,0,7.96,0,,0.062695776,,,
2/01/2024,Young,R3 2100m Pace M,3,223079853,45321403,7,SEEMESHINEYHEELS,9.69,0,7.32,1,,-0.033412847,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,4256956,7,FRESH PRINCE,17.99,0,14.02,0,,-0.015740239,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,35980956,5,JILLIBY MONKEY,15.68,0,88.02,0,,0.052414456,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,42502527,6,JUMBO JIM,8.25,0,5.59,0,,-0.057678755,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,43996071,1,JAZZMIN,6.05,0,1.86,1,,-0.372345152,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,57882774,4,CARMEN ON BLING,8.33,0,83.65,1,,0.108093447,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,58423201,8,NEEDBEE,9.5,1,9.03,1,,-0.005478813,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,64368132,2,NIXSUN,4.17,0,9,0,,0.128697042,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,64368134,3,BOY STUNNER,9.45,0,64.26,0,,0.090258326,,,
2/01/2024,Young,R4 2100m Pace M,4,223079855,64368135,9,ANDREW SWAGGER,43.4,0,318.72,0,,0.019903924,,,
2/01/2024,Young,R5 2100m Pace M,5,223079857,9166620,7,DUST TO DIAMONDS,3.42,0,3.06,1,,-0.034399725,,,
2/01/2024,Young,R5 2100m Pace M,5,223079857,11958002,3,COMPLICATED,5.32,0,15.37,0,,0.122908116,,,
2/01/2024,Young,R5 2100m Pace M,5,223079857,22032990,5,TUBBEE TEE,8.25,1,10.41,1,,0.025150642,,,
2/01/2024,Young,R5 2100m Pace M,5,223079857,40685984,2,ONE HORN BILLY,11.33,0,4.08,0,,-0.156836786,,,
2/01/2024,Young,R5 2100m Pace M,5,223079857,43381839,6,FORANEYE,7.87,0,31.3,0,,0.095115921,,,
2/01/2024,Young,R5 2100m Pace M,5,223079857,55497803,4,CRUZ WITH ROME,5.45,0,4.39,0,,-0.044304194,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,8145445,6,LADY VEE,6.03,1,10.44,1,,0.070052039,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,56907339,1,ANNILATE,10.62,0,11.06,0,,0.003746045,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,64164167,5,ANOTHER HOLY CAMP,12.47,0,42.76,0,,0.05680612,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,64368145,2,SPREAD THE FEAR,4.82,0,2.97,1,,-0.129231457,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,64368147,3,CARIBBEAN RUNA,7.44,0,12.21,0,,0.05250852,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,64368149,4,CAPERELLA,10.11,0,6.74,0,,-0.049455984,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,64368153,8,KAMIKAZE SCOOB,7.73,0,36.77,0,,0.102170022,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,64368155,9,ROCKNROLL UPTON,37.26,0,286.39,0,,0.023346691,,,
2/01/2024,Young,R6 2100m Pace M,6,223079859,64368156,10,BELLE OF BELMONT,15.94,0,40.16,1,,0.037834859,,,
2/01/2024,Young,R7 2000m Pace M,7,223079861,2886838,4,IRISH SPEED,30.93,0,110,0,,0.023240161,,,
2/01/2024,Young,R7 2000m Pace M,7,223079861,38848105,1,LOUTHPARKSCHOONER,15.84,0,15.21,0,,-0.002614906,,,
2/01/2024,Young,R7 2000m Pace M,7,223079861,54982631,5,OURMATE GEEJAY,5.36,1,61.07,1,,0.170192512,,,
2/01/2024,Young,R7 2000m Pace M,7,223079861,64092043,2,FIVE STARZZ JOANNE,3.19,0,2.29,1,,-0.123201599,,,
2/01/2024,Young,R7 2000m Pace M,7,223079861,64368163,3,SIGHT UNSEEN,6.55,0,12.69,0,,0.073869549,,,
2/01/2024,Young,R7 2000m Pace M,7,223079861,64368167,8,LAYNIES PLACE,16.95,0,80,0,,0.04649705,,,
2/01/2024,Young,R7 2000m Pace M,7,223079861,64368168,9,QUICKSHIFT GIRL,8.54,0,2.52,1,,-0.279729378,,,
2/01/2024,Young,R7 2000m Pace M,7,223079861,64368169,10,DREAM FORCE,13.15,0,26.12,0,,0.037760788,,,
3/01/2024,Bathurst,R1 2260m Pace M,1,223108805,5726367,8,CHANGE OF MIND,8.24,0,11.14,0,,0.031592616,,,
3/01/2024,Bathurst,R1 2260m Pace M,1,223108805,6139001,3,BARRETT,5.76,0,6.93,0,,0.029310967,,,
3/01/2024,Bathurst,R1 2260m Pace M,1,223108805,28253113,1,INFINITY BEACH,20.03,0,12.8,0,,-0.028199888,,,
3/01/2024,Bathurst,R1 2260m Pace M,1,223108805,28737945,5,MY BUZZ LIGHTNING,5.32,0,5.48,0,,0.005488173,,,
3/01/2024,Bathurst,R1 2260m Pace M,1,223108805,35533338,4,DRIVE TO THE BEACH,6.8,1,10.81,1,,0.054551886,,,
3/01/2024,Bathurst,R1 2260m Pace M,1,223108805,40750097,2,EAGLE COMMANDER,6.38,0,4.65,1,,-0.058313952,,,
3/01/2024,Bathurst,R1 2260m Pace M,1,223108805,51577341,7,ART LINCOLN,6.13,0,4.18,0,,-0.076102313,,,
3/01/2024,Bathurst,R2 1730m Pace M,2,223108807,40587180,8,BEEZ NEEZ,14.94,0,130,0,,0.059242097,,,
3/01/2024,Bathurst,R2 1730m Pace M,2,223108807,51219174,9,SHANNONSIDEAL,11.99,0,15.5,0,,0.018886707,,,
3/01/2024,Bathurst,R2 1730m Pace M,2,223108807,62912659,4,BOHEMIAN BRAWLER,7.21,0,30.47,0,,0.105877089,,,
3/01/2024,Bathurst,R2 1730m Pace M,2,223108807,63057812,5,DUN SPRUIKIN,12.32,0,14,1,,0.00974026,,,
3/01/2024,Bathurst,R2 1730m Pace M,2,223108807,63335843,10,OURSWEETPOG,9.22,0,20.76,0,,0.060290313,,,
3/01/2024,Bathurst,R2 1730m Pace M,2,223108807,63437382,1,HOOKED ON WINNING,16.09,0,11.05,1,,-0.028347334,,,
3/01/2024,Bathurst,R2 1730m Pace M,2,223108807,64385970,2,TOSSIES SON,3.03,1,2.54,1,,-0.063667784,,,
3/01/2024,Bathurst,R2 1730m Pace M,2,223108807,64385971,3,HALL MOST AN ANGEL,7.73,0,250,0,,0.125366106,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,224476,5,SPECIAL SPIN,9.98,0,24.32,0,,0.05908198,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,1469795,1,SPECIAL DREAM,4.96,0,3.37,1,,-0.095123002,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,26971675,3,OZZIE SUNSHINE,20.87,0,33.38,1,,0.01795761,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,38869610,4,HURRIKANE DUDE,20.5,0,166.28,0,,0.042766535,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,46056534,8,HALL STITCHED UP,9.35,0,63.41,0,,0.091181488,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,47472205,2,SARGEANT,6.45,0,24.77,0,,0.114667343,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,52505248,9,CHASIN BETTER DAYS,21.94,0,28.1,0,,0.009991663,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,58372591,10,LETTYS REASON,19.46,0,190,0,,0.046124304,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,58719572,6,SABELLA SHANNON,6.96,0,11,0,,0.05276907,,,
3/01/2024,Bathurst,R3 1730m Pace M,3,223108809,64385973,7,CHEER FOR MITCH,10.11,1,2.36,1,,-0.324816845,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,19506040,3,ALTA DOWNS,10.48,0,16.28,0,,0.033994786,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,24243910,9,TERRYRAMA,31.52,0,8,0,,-0.093274112,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,27020012,4,ALTA EQUUS,24.92,0,22.21,0,,-0.004896353,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,40750101,10,ALLSTARZZZ FRANKIE,8.23,0,4.67,0,,-0.092626079,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,41398740,5,MACH ASSASSIN,7.11,0,6.71,0,,-0.00838432,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,42078417,6,SMOOTH OVERARM,21.13,0,24,0,,0.00565941,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,42502539,7,OUR SUNSET DELIGHT,4.87,1,4.94,1,,0.002909659,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,64385974,1,HUTA,5.77,0,7.65,1,,0.042591271,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,64385975,2,TWILIGHT BONNIE,8.94,0,15.99,1,,0.049317736,,,
3/01/2024,Bathurst,R4 1730m Pace M,4,223108811,64385976,8,JUST ROLLYOUROWN,30.24,0,240,0,,0.028902116,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,9113468,7,SAINT EMILION,16.39,0,16.5,1,,0.000406752,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,18933946,1,JOETOMO,16.88,0,65,0,,0.043857091,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,19726042,9,OLD LUKE,20.42,0,33.5,0,,0.01912085,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,23814289,6,CAMANCHI WARRIOR,16.72,0,31.38,0,,0.027941181,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,25114029,5,MIGHTY JOE,16.41,0,32.37,0,,0.03004565,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,27806772,2,MYRA DAWN,15.51,0,38.36,0,,0.038405711,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,39287672,4,SAINT VERAN,4,1,1.66,1,,-0.352409639,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,44537800,3,IAM THE CAPTAIN,3.07,0,6.45,1,,0.170694139,,,
3/01/2024,Bathurst,R5 1730m Pace M,5,223108813,55862896,8,CASSIUS DECK,14.38,0,23.52,0,,0.027024022,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,28699487,8,TULHURST DANCER,12.49,0,53,0,,0.061196127,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,38868573,4,LEAH SHANNON,5.51,0,5.63,0,,0.00386831,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,39141833,9,ROCKINDOWNUNDER,10.84,0,3.83,1,,-0.168845683,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,40674675,1,BEE OKAY,5.29,1,2.3,1,,-0.245746692,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,41321909,5,NEW TRICKS,9.96,0,26.73,0,,0.062990458,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,46174845,7,HALL CASH,27.41,0,89.5,0,,0.025309851,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,51204436,3,FROZEN JEWEL,11.13,0,279.04,0,,0.086263544,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,51760524,6,LIMBO LILLY,23.16,0,130,0,,0.035485585,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,53498835,2,IM ANN MAREE,18.31,0,32.63,0,,0.02396832,,,
3/01/2024,Bathurst,R6 1730m Pace M,6,223108815,63679896,10,THE ROGUE I AM,7.52,0,27.76,1,,0.096955669,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,4065265,9,TAKE OUT,7.04,0,11.45,1,,0.05470921,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,12823055,5,KRAFTY BOY,20.04,0,73.2,0,,0.036238997,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,44080817,10,MAGIC TULHURST,16.57,0,15.29,1,,-0.005052194,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,49145977,4,MIDAS SHANNON,24.08,0,96.05,0,,0.031116995,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,53218813,8,STUDLEIGH STARLITE,11.69,0,60,0,,0.068876533,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,58601854,3,BO DUKE,5.54,0,2.24,0,,-0.265923156,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,60010485,2,MY RAY LEE,4.15,1,3.95,1,,-0.012200702,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,63861010,1,RAINBOW GAMBLER,6.67,0,28,0,,0.114210752,,,
3/01/2024,Bathurst,R7 2260m Pace M,7,223108817,64385977,7,OUR SAILOR,20.09,0,25.2,0,,0.010093468,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,42769372,5,KING BOBBIE,12.12,0,9.2,1,,-0.026187401,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,49298371,1,ABERCROMBIE LIMBO,17.69,0,80.2,0,,0.044060285,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,59148249,9,DEVILBEND,56.4,0,280,0,,0.014159068,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,64385978,2,PLEASE DONT ASK,3.13,0,2.26,1,,-0.122989058,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,64385979,3,DELIGHTFUL ELLIE,5.99,0,46.92,0,,0.145632035,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,64385981,6,JAYJAYTESS,7.5,1,10.82,1,,0.040911892,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,64385982,7,THE OCEAN SPIRIT,8.65,0,3.39,0,,-0.179378314,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,64385983,8,SUSIEQ SHANNON,11.63,0,68.36,0,,0.071356085,,,
3/01/2024,Bathurst,R8 1730m Pace M,8,223108819,64385984,10,CAPTAIN LLANFAIR,45.29,0,160,0,,0.015829929,,,
3/01/2024,Mildura,R1 2190m Pace M,1,223108822,1523750,5,ORAMA,16.01,0,13.39,0,2.76,-0.012221637,,,
3/01/2024,Mildura,R1 2190m Pace M,1,223108822,16977089,4,DAYLIGHT,15.37,0,44,1,6.07,0.042334536,,,
3/01/2024,Mildura,R1 2190m Pace M,1,223108822,38698606,6,CHEVRON FLIES,3.85,1,2.82,1,1.32,-0.094869669,,,
3/01/2024,Mildura,R1 2190m Pace M,1,223108822,40866279,8,MARTHA LAVINIA,7.76,0,2.74,1,1.28,-0.236097524,,,
3/01/2024,Mildura,R1 2190m Pace M,1,223108822,42217895,3,DAYSIE BROWN,5.63,0,26.11,0,4.8,0.139320391,,,
3/01/2024,Mildura,R1 2190m Pace M,1,223108822,44536228,1,CHOGI,6.87,0,40.01,0,5.5,0.120566656,,,
3/01/2024,Mildura,R1 2190m Pace M,1,223108822,48910087,2,MAJESTIC SUE,10.6,0,15.47,0,2.92,0.029698382,,,
3/01/2024,Mildura,R1 2190m Pace M,1,223108822,63404294,7,MISS BALLYMENA,15.07,0,28.56,0,4,0.031342995,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,498064,7,MERCURY RISING,6.86,0,11.17,0,2.97,0.05624708,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,919070,9,HEADBANGER,7.86,0,11,0,2.82,0.036317372,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,4385884,6,KING SOLOMON,17.32,1,12.5,1,3.85,-0.022263279,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,18356810,3,ANOTHER SPARKY,17.22,0,38.19,0,6.09,0.031887144,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,19452818,10,MARKLEIGH CAZ,11.53,0,43.18,0,7.66,0.063571399,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,38329484,4,SUNSHINE WARRIOR,11,0,17.63,1,4.7,0.034187593,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,40256351,2,TACT TORY,7.17,0,3.59,0,1.67,-0.139081518,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,54705515,1,RONZEL MICKY,7.36,0,7.6,0,2.43,0.004290618,,,
3/01/2024,Mildura,R2 1790m Pace M,2,223108824,59384069,8,ROJENBYE,6.32,0,4.1,1,1.87,-0.085674591,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,4424079,7,HALF MOON BEACH,8.35,0,5,0,1.81,-0.080239521,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,6309498,4,HAVELOCK,32.04,0,240,0,47.67,0.02704432,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,9398964,1,TRIGGER,20.93,0,9.07,0,2.62,-0.062475275,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,20632715,8,WHITE STAR VILLAGE,3.36,0,4.24,0,2.16,0.061769991,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,28339102,5,ULTIMATE TROUBLE,11.84,1,8.4,1,2.94,-0.03458816,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,28417600,9,HES A MODERN BOY,21.27,0,10.74,1,2.8,-0.046095295,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,42492754,2,CHEERS POVERTY,8.82,0,7.85,0,2.39,-0.01400985,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,49978140,3,ART OF EVIL,17.63,0,91.1,0,13.89,0.045744549,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,56127605,6,THEBESTISYETTOCOME,11.41,0,50,1,9.4,0.067642419,,,
3/01/2024,Mildura,R3 1790m Pace M,3,223108827,63644371,10,DEVIL OF A SMILE,8.75,0,15.81,0,4,0.051034607,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,9293740,1,FORTITUDO,11.44,0,12,1,2.31,0.004079254,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,13258745,2,ELIZABETHAN ERA,8.99,0,20.39,0,3.94,0.062191056,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,23295514,9,THE TOOTH FAIRY,69.02,0,370,0,32,0.011785851,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,35461157,4,LILBITAHENRYTEE,4.32,0,4.66,0,1.52,0.016889207,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,42915234,5,PET KITTY,5.43,1,2.05,1,1.3,-0.303642815,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,44063607,10,AUCKLAND LASS,39.04,0,330,0,44,0.022584451,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,44163615,8,SOCIAL WRITER,12.77,0,14.92,1,3.4,0.011284407,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,45738484,7,PUNTO CALIENTE,17.62,0,46.25,0,5.8,0.035132067,,,
3/01/2024,Mildura,R4 1790m Pace M,4,223108830,52238339,6,JAY MILLER,4.74,0,15.5,0,2.76,0.146454335,,,
3/01/2024,Mildura,R5 1790m Pace M,5,223108832,13072819,8,IN THE PAPER,8.46,0,4.94,0,1.86,-0.08422584,,,
3/01/2024,Mildura,R5 1790m Pace M,5,223108832,19452808,6,SHADOW TERROR,37.65,0,183.15,0,19.6,0.02110042,,,
3/01/2024,Mildura,R5 1790m Pace M,5,223108832,20725204,3,STYLISH GEM,12.44,0,24.02,0,5.4,0.038753879,,,
3/01/2024,Mildura,R5 1790m Pace M,5,223108832,21640323,2,HEART OF COOPER,15.99,0,75,0,11.62,0.049205754,,,
3/01/2024,Mildura,R5 1790m Pace M,5,223108832,22301321,5,SPRING DELIGHT,14.79,0,55.96,0,7.8,0.049743345,,,
3/01/2024,Mildura,R5 1790m Pace M,5,223108832,28204741,7,EASTBRO JESSE,12.07,1,34,1,5.6,0.053438277,,,
